global step 	 epoch 	 step-time 	perplexity 	 last_accuracy_AA 	 last_accuracy_peptide 	valid_bucket_id 	 perplexity 	 accuracy_AA 	 accuracy_peptide 
17100 	 1.2 	 9.46 	 2.2744 	 0.9358 	 0.5938 	0 	 1.5085 	 0.9851 	 0.8920 	1 	 2.0738 	 0.9253 	 0.5440 	2 	 3.4333 	 0.8041 	 0.1338 	
17200 	 1.2 	 9.29 	 2.1883 	 0.9280 	 0.5156 	0 	 1.5111 	 0.9845 	 0.8882 	1 	 2.0775 	 0.9253 	 0.5451 	2 	 3.4448 	 0.8031 	 0.1308 	
17300 	 1.3 	 9.75 	 2.2766 	 0.7957 	 0.1172 	0 	 1.5103 	 0.9843 	 0.8882 	1 	 2.0734 	 0.9245 	 0.5422 	2 	 3.4283 	 0.8031 	 0.1283 	
17400 	 1.3 	 10.01 	 2.2569 	 0.9102 	 0.4922 	0 	 1.5107 	 0.9846 	 0.8887 	1 	 2.0734 	 0.9250 	 0.5426 	2 	 3.4329 	 0.8042 	 0.1298 	
17500 	 1.3 	 8.02 	 2.3007 	 0.7756 	 0.0938 	0 	 1.5097 	 0.9850 	 0.8898 	1 	 2.0747 	 0.9248 	 0.5435 	2 	 3.4286 	 0.8033 	 0.1328 	
17600 	 1.3 	 9.09 	 2.1992 	 0.9207 	 0.4844 	0 	 1.5085 	 0.9848 	 0.8887 	1 	 2.0718 	 0.9253 	 0.5440 	2 	 3.4348 	 0.8041 	 0.1328 	
17700 	 1.3 	 9.34 	 2.2997 	 0.9258 	 0.5391 	0 	 1.5071 	 0.9845 	 0.8837 	1 	 2.0730 	 0.9252 	 0.5453 	2 	 3.4365 	 0.8039 	 0.1293 	
17800 	 1.3 	 7.60 	 2.3618 	 0.9878 	 0.9219 	0 	 1.5109 	 0.9843 	 0.8854 	1 	 2.0738 	 0.9244 	 0.5408 	2 	 3.4182 	 0.8039 	 0.1298 	
17900 	 1.3 	 11.56 	 2.2625 	 0.7957 	 0.1250 	0 	 1.5085 	 0.9848 	 0.8909 	1 	 2.0702 	 0.9257 	 0.5446 	2 	 3.4220 	 0.8048 	 0.1323 	
18000 	 1.3 	 15.88 	 2.3232 	 0.9823 	 0.8750 	0 	 1.5078 	 0.9840 	 0.8832 	1 	 2.0717 	 0.9244 	 0.5405 	2 	 3.4315 	 0.8049 	 0.1318 	
18100 	 1.3 	 15.80 	 2.2873 	 0.7726 	 0.0703 	0 	 1.5108 	 0.9843 	 0.8843 	1 	 2.0737 	 0.9247 	 0.5433 	2 	 3.4247 	 0.8049 	 0.1259 	
18200 	 1.3 	 15.88 	 2.3695 	 0.9206 	 0.5000 	0 	 1.5087 	 0.9843 	 0.8854 	1 	 2.0694 	 0.9251 	 0.5453 	2 	 3.4164 	 0.8041 	 0.1288 	
18300 	 1.3 	 15.83 	 2.2817 	 0.9170 	 0.5078 	0 	 1.5085 	 0.9845 	 0.8871 	1 	 2.0708 	 0.9251 	 0.5447 	2 	 3.4214 	 0.8042 	 0.1323 	
18400 	 1.3 	 15.62 	 2.2948 	 0.9107 	 0.4844 	0 	 1.5081 	 0.9850 	 0.8909 	1 	 2.0694 	 0.9256 	 0.5458 	2 	 3.4243 	 0.8043 	 0.1338 	
18500 	 1.3 	 14.67 	 2.3613 	 0.7907 	 0.0938 	0 	 1.5104 	 0.9847 	 0.8887 	1 	 2.0715 	 0.9249 	 0.5458 	2 	 3.4245 	 0.8039 	 0.1328 	
18600 	 1.3 	 14.11 	 2.2512 	 0.9784 	 0.8438 	0 	 1.5071 	 0.9845 	 0.8882 	1 	 2.0689 	 0.9254 	 0.5469 	2 	 3.4174 	 0.8051 	 0.1362 	
18700 	 1.4 	 15.39 	 2.2225 	 0.7994 	 0.1719 	0 	 1.5059 	 0.9842 	 0.8848 	1 	 2.0673 	 0.9258 	 0.5455 	2 	 3.4185 	 0.8054 	 0.1298 	
18800 	 1.4 	 15.24 	 2.2321 	 0.9373 	 0.5703 	0 	 1.5073 	 0.9849 	 0.8893 	1 	 2.0664 	 0.9255 	 0.5488 	2 	 3.4132 	 0.8047 	 0.1308 	
18900 	 1.4 	 15.72 	 2.2675 	 0.9853 	 0.8984 	0 	 1.5068 	 0.9845 	 0.8882 	1 	 2.0659 	 0.9248 	 0.5437 	2 	 3.4158 	 0.8040 	 0.1249 	
19000 	 1.4 	 17.81 	 2.3180 	 0.9056 	 0.4219 	0 	 1.5057 	 0.9843 	 0.8893 	1 	 2.0648 	 0.9255 	 0.5465 	2 	 3.4014 	 0.8045 	 0.1298 	
19100 	 1.4 	 17.96 	 2.3434 	 0.9314 	 0.5469 	0 	 1.5078 	 0.9843 	 0.8876 	1 	 2.0695 	 0.9256 	 0.5458 	2 	 3.4184 	 0.8046 	 0.1303 	
19200 	 1.4 	 15.83 	 2.2382 	 0.9878 	 0.9219 	0 	 1.5047 	 0.9845 	 0.8871 	1 	 2.0673 	 0.9256 	 0.5430 	2 	 3.4206 	 0.8052 	 0.1288 	
19300 	 1.4 	 15.91 	 2.2427 	 0.9278 	 0.6250 	0 	 1.5057 	 0.9847 	 0.8898 	1 	 2.0644 	 0.9253 	 0.5460 	2 	 3.4157 	 0.8052 	 0.1333 	
19400 	 1.4 	 18.44 	 2.2824 	 0.9105 	 0.5078 	0 	 1.5073 	 0.9849 	 0.8898 	1 	 2.0631 	 0.9253 	 0.5463 	2 	 3.4130 	 0.8045 	 0.1323 	
19500 	 1.4 	 17.77 	 2.1903 	 0.9284 	 0.5000 	0 	 1.5060 	 0.9845 	 0.8871 	1 	 2.0640 	 0.9249 	 0.5417 	2 	 3.4116 	 0.8040 	 0.1328 	
19600 	 1.4 	 17.94 	 2.2720 	 0.9289 	 0.5391 	0 	 1.5057 	 0.9848 	 0.8898 	1 	 2.0667 	 0.9254 	 0.5460 	2 	 3.4191 	 0.8052 	 0.1357 	
19700 	 1.4 	 16.75 	 2.3042 	 0.8387 	 0.1172 	0 	 1.5039 	 0.9857 	 0.8970 	1 	 2.0639 	 0.9261 	 0.5506 	2 	 3.4113 	 0.8063 	 0.1343 	
19800 	 1.4 	 15.57 	 2.1955 	 0.8039 	 0.0938 	0 	 1.5057 	 0.9853 	 0.8909 	1 	 2.0645 	 0.9256 	 0.5465 	2 	 3.4164 	 0.8050 	 0.1347 	
19900 	 1.4 	 17.69 	 2.2527 	 0.9130 	 0.4531 	0 	 1.5065 	 0.9851 	 0.8937 	1 	 2.0640 	 0.9251 	 0.5438 	2 	 3.4056 	 0.8042 	 0.1308 	
20000 	 1.4 	 16.58 	 2.1645 	 0.9230 	 0.5469 	0 	 1.5021 	 0.9847 	 0.8893 	1 	 2.0629 	 0.9256 	 0.5499 	2 	 3.4227 	 0.8051 	 0.1343 	
20100 	 1.5 	 16.17 	 2.3160 	 0.7806 	 0.0625 	0 	 1.5055 	 0.9844 	 0.8887 	1 	 2.0625 	 0.9254 	 0.5449 	2 	 3.4088 	 0.8040 	 0.1313 	
20200 	 1.5 	 16.11 	 2.2861 	 0.7924 	 0.0859 	0 	 1.5037 	 0.9852 	 0.8931 	1 	 2.0624 	 0.9255 	 0.5480 	2 	 3.4120 	 0.8045 	 0.1338 	
20300 	 1.5 	 18.02 	 2.2648 	 0.9017 	 0.3594 	0 	 1.5044 	 0.9845 	 0.8882 	1 	 2.0635 	 0.9252 	 0.5467 	2 	 3.4151 	 0.8039 	 0.1313 	
20400 	 1.5 	 18.85 	 2.3304 	 0.7912 	 0.1016 	0 	 1.5070 	 0.9843 	 0.8848 	1 	 2.0611 	 0.9258 	 0.5460 	2 	 3.4091 	 0.8042 	 0.1333 	
20500 	 1.5 	 18.11 	 2.2292 	 0.9052 	 0.4531 	0 	 1.5035 	 0.9846 	 0.8898 	1 	 2.0627 	 0.9256 	 0.5476 	2 	 3.4084 	 0.8050 	 0.1318 	
20600 	 1.5 	 17.99 	 2.1989 	 0.9053 	 0.4531 	0 	 1.5065 	 0.9843 	 0.8871 	1 	 2.0622 	 0.9250 	 0.5437 	2 	 3.4129 	 0.8034 	 0.1303 	
20700 	 1.5 	 17.47 	 2.2387 	 0.7842 	 0.0859 	0 	 1.5021 	 0.9849 	 0.8882 	1 	 2.0591 	 0.9258 	 0.5478 	2 	 3.4092 	 0.8049 	 0.1407 	
20800 	 1.5 	 16.64 	 2.3608 	 0.9376 	 0.5000 	0 	 1.5030 	 0.9852 	 0.8915 	1 	 2.0596 	 0.9264 	 0.5490 	2 	 3.4008 	 0.8067 	 0.1426 	
20900 	 1.5 	 15.94 	 2.1409 	 0.7815 	 0.1094 	0 	 1.5021 	 0.9847 	 0.8871 	1 	 2.0602 	 0.9256 	 0.5462 	2 	 3.4175 	 0.8055 	 0.1338 	
