peptide_mass is: 4624.281319
peptide_mass is: 4655.304021
peptide_mass is: 4728.261000
peptide_mass is: 4810.937657
peptide_mass is: 4590.126970
peptide_mass is: 4570.179348
peptide_mass is: 4530.139223
peptide_mass is: 4662.258030
peptide_mass is: 4603.353224
peptide_mass is: 4662.236027
peptide_mass is: 4624.273200
peptide_mass is: 4725.092189
peptide_mass is: 4559.350636
peptide_mass is: 4559.349733
peptide_mass is: 4587.153920
peptide_mass is: 4636.327293
peptide_mass is: 4733.210549
peptide_mass is: 4705.344777
peptide_mass is: 4782.245655
peptide_mass is: 4612.411256
peptide_mass is: 4554.219337
peptide_mass is: 4721.486411
peptide_mass is: 4833.211000
peptide_mass is: 4924.458177
peptide_mass is: 4536.099631
peptide_mass is: 4729.336635
peptide_mass is: 4545.294142
peptide_mass is: 4659.288800
peptide_mass is: 4505.330654
peptide_mass is: 4603.301454
peptide_mass is: 4517.128800
peptide_mass is: 4504.314040
peptide_mass is: 4691.396159
peptide_mass is: 4646.319301
peptide_mass is: 4502.267109
peptide_mass is: 4672.061235
peptide_mass is: 4558.211000
peptide_mass is: 4528.103942
peptide_mass is: 4518.210765
peptide_mass is: 4618.058000
peptide_mass is: 4682.915089
peptide_mass is: 4645.048800
peptide_mass is: 4631.137600
peptide_mass is: 4581.210606
peptide_mass is: 4649.246632
peptide_mass is: 4558.227589
peptide_mass is: 4552.263908
peptide_mass is: 4645.048800
peptide_mass is: 4502.450751
peptide_mass is: 4625.373015
peptide_mass is: 4541.944643
peptide_mass is: 4533.207483
peptide_mass is: 4631.178853
peptide_mass is: 4808.417448
peptide_mass is: 4624.406427
peptide_mass is: 4539.130006
peptide_mass is: 4580.242018
peptide_mass is: 4518.183665
peptide_mass is: 4642.455827
peptide_mass is: 4760.043480
peptide_mass is: 4526.287904
peptide_mass is: 4512.097853
peptide_mass is: 4828.344030
peptide_mass is: 4503.276756
peptide_mass is: 4673.502053
peptide_mass is: 4822.361000
peptide_mass is: 4629.236866
peptide_mass is: 4611.411848
peptide_mass is: 4529.208800
peptide_mass is: 4614.290114
peptide_mass is: 4604.138856
peptide_mass is: 4542.197213
peptide_mass is: 4630.039076
peptide_mass is: 4640.213862
peptide_mass is: 4558.029819
peptide_mass is: 4704.115823
peptide_mass is: 4572.528800
peptide_mass is: 4642.835499
peptide_mass is: 4715.422724
peptide_mass is: 4633.365627
peptide_mass is: 4624.367415
peptide_mass is: 4700.209500
peptide_mass is: 4584.087452
peptide_mass is: 4569.886280
peptide_mass is: 4509.928800
peptide_mass is: 4610.061000
peptide_mass is: 4629.228077
peptide_mass is: 4796.328800
peptide_mass is: 4738.310597
peptide_mass is: 4518.248932
peptide_mass is: 4604.087693
peptide_mass is: 4509.241774
peptide_mass is: 4601.215870
peptide_mass is: 4569.307377
peptide_mass is: 4604.138856
peptide_mass is: 4629.488853
peptide_mass is: 4531.982930
peptide_mass is: 4645.304628
peptide_mass is: 4526.211989
peptide_mass is: 4657.311000
peptide_mass is: 4517.254836
peptide_mass is: 4685.099669
peptide_mass is: 4500.329387
peptide_mass is: 4517.314035
peptide_mass is: 4557.211524
peptide_mass is: 4526.168800
peptide_mass is: 4600.273200
peptide_mass is: 4579.211488
peptide_mass is: 4612.323381
peptide_mass is: 4606.225835
peptide_mass is: 4593.183351
peptide_mass is: 4543.128114
peptide_mass is: 4715.463518
peptide_mass is: 4657.261000
peptide_mass is: 4607.353200
peptide_mass is: 4567.272942
peptide_mass is: 4552.263908
peptide_mass is: 4566.041322
peptide_mass is: 4618.498147
peptide_mass is: 4632.128800
peptide_mass is: 4833.211000
peptide_mass is: 4740.048800
peptide_mass is: 4667.261455
peptide_mass is: 4596.234425
peptide_mass is: 4675.978566
peptide_mass is: 4591.185148
peptide_mass is: 4619.602571
peptide_mass is: 4642.457062
