peptide_mass is: 4974.919600
peptide_mass is: 5382.354400
peptide_mass is: 5655.328800
peptide_mass is: 5222.320400
peptide_mass is: 6730.840000
peptide_mass is: 4759.967200
peptide_mass is: 4924.019600
peptide_mass is: 5028.121200
peptide_mass is: 5620.394000
peptide_mass is: 6074.468000
peptide_mass is: 5913.421600
peptide_mass is: 4600.908800
peptide_mass is: 5928.416800
peptide_mass is: 8950.674600
peptide_mass is: 5767.372000
peptide_mass is: 5873.430800
peptide_mass is: 7475.085000
peptide_mass is: 5710.332000
peptide_mass is: 5808.271200
peptide_mass is: 5788.298000
peptide_mass is: 5679.339600
peptide_mass is: 4849.017200
peptide_mass is: 4857.607800
peptide_mass is: 5139.746040
peptide_mass is: 5407.898400
peptide_mass is: 4555.472400
peptide_mass is: 4818.624840
peptide_mass is: 4554.486750
peptide_mass is: 4841.602250
peptide_mass is: 4552.467840
peptide_mass is: 5106.761040
peptide_mass is: 5373.904800
peptide_mass is: 5353.924200
peptide_mass is: 5346.174800
peptide_mass is: 7126.905500
peptide_mass is: 8911.595400
peptide_mass is: 5085.797800
peptide_mass is: 4787.647200
peptide_mass is: 4841.607000
peptide_mass is: 4519.480800
peptide_mass is: 4518.493700
peptide_mass is: 5052.788160
peptide_mass is: 4785.642420
peptide_mass is: 4518.474300
peptide_mass is: 5634.798800
peptide_mass is: 5749.808000
peptide_mass is: 5683.668000
peptide_mass is: 5011.232650
peptide_mass is: 6638.588400
peptide_mass is: 6901.728000
peptide_mass is: 7171.878000
peptide_mass is: 5570.943000
peptide_mass is: 5554.959600
peptide_mass is: 5925.864360
peptide_mass is: 5571.930500
peptide_mass is: 4599.444600
peptide_mass is: 5133.779500
peptide_mass is: 4867.619000
peptide_mass is: 4866.614220
peptide_mass is: 6354.420600
peptide_mass is: 6620.594400
peptide_mass is: 6087.275100
peptide_mass is: 6372.429000
peptide_mass is: 6105.247800
peptide_mass is: 5554.961000
peptide_mass is: 5398.936000
peptide_mass is: 6886.734000
peptide_mass is: 5398.925200
peptide_mass is: 5667.088000
peptide_mass is: 5821.092840
peptide_mass is: 5611.975800
peptide_mass is: 4966.677600
peptide_mass is: 5820.105000
peptide_mass is: 7153.903500
peptide_mass is: 6885.747500
peptide_mass is: 6622.582500
peptide_mass is: 6369.430200
peptide_mass is: 5133.774240
peptide_mass is: 5766.171000
peptide_mass is: 6354.442000
peptide_mass is: 5500.011600
peptide_mass is: 5024.731980
peptide_mass is: 6089.264500
peptide_mass is: 4967.692300
peptide_mass is: 5234.835000
peptide_mass is: 5767.157000
peptide_mass is: 5234.831500
peptide_mass is: 6032.321000
peptide_mass is: 6298.481000
peptide_mass is: 6033.322800
peptide_mass is: 6678.614400
peptide_mass is: 5499.999500
peptide_mass is: 6412.441200
peptide_mass is: 5021.678160
peptide_mass is: 7209.864500
peptide_mass is: 6145.270800
peptide_mass is: 5554.946000
peptide_mass is: 5781.134100
peptide_mass is: 5132.746800
peptide_mass is: 5291.821800
peptide_mass is: 5133.751000
peptide_mass is: 4601.433500
peptide_mass is: 4601.432100
peptide_mass is: 4866.594780
peptide_mass is: 4866.596750
peptide_mass is: 5399.908000
peptide_mass is: 4866.599200
peptide_mass is: 5822.101800
peptide_mass is: 5666.066800
peptide_mass is: 5400.911600
peptide_mass is: 5768.148500
peptide_mass is: 4967.680020
peptide_mass is: 5133.745200
peptide_mass is: 6622.567200
peptide_mass is: 6354.425400
peptide_mass is: 7152.883000
peptide_mass is: 6887.727600
peptide_mass is: 6887.730000
