global step 	 epoch 	 step-time 	perplexity 	 last_accuracy_AA 	 last_accuracy_peptide 	valid_bucket_id 	 perplexity 	 accuracy_AA 	 accuracy_peptide 
9200 	 3.4 	 0.73 	 1.2787 	 0.9831 	 0.8281 	0 	 1.3343 	 0.9845 	 0.8999 	1 	 1.3198 	 0.9736 	 0.8022 	2 	 1.5341 	 0.9371 	 0.4980 	
9300 	 3.4 	 0.71 	 1.2673 	 0.9899 	 0.9297 	0 	 1.3464 	 0.9850 	 0.9029 	1 	 1.3212 	 0.9743 	 0.8104 	2 	 1.5273 	 0.9392 	 0.5072 	
9400 	 3.4 	 0.72 	 1.2753 	 0.9660 	 0.6719 	0 	 1.3411 	 0.9855 	 0.9040 	1 	 1.3197 	 0.9739 	 0.8040 	2 	 1.5303 	 0.9385 	 0.5150 	
9500 	 3.5 	 0.72 	 1.2783 	 0.9787 	 0.8516 	0 	 1.3380 	 0.9855 	 0.9059 	1 	 1.3149 	 0.9741 	 0.8083 	2 	 1.5146 	 0.9414 	 0.5221 	
9600 	 3.5 	 0.73 	 1.2736 	 0.9891 	 0.8828 	0 	 1.3432 	 0.9858 	 0.9078 	1 	 1.3211 	 0.9737 	 0.8101 	2 	 1.5200 	 0.9414 	 0.5208 	
9700 	 3.5 	 0.71 	 1.2721 	 0.9784 	 0.8594 	0 	 1.3411 	 0.9845 	 0.8992 	1 	 1.3208 	 0.9738 	 0.8101 	2 	 1.5157 	 0.9395 	 0.5241 	
9800 	 3.6 	 0.71 	 1.2477 	 0.9710 	 0.8125 	0 	 1.3420 	 0.9863 	 0.9097 	1 	 1.3127 	 0.9752 	 0.8176 	2 	 1.5188 	 0.9417 	 0.5163 	
9900 	 3.6 	 0.72 	 1.2721 	 0.9687 	 0.6641 	0 	 1.3424 	 0.9868 	 0.9149 	1 	 1.3099 	 0.9746 	 0.8099 	2 	 1.5238 	 0.9406 	 0.4948 	
10000 	 3.7 	 0.72 	 1.2707 	 0.9823 	 0.8594 	0 	 1.3310 	 0.9864 	 0.9142 	1 	 1.3100 	 0.9749 	 0.8167 	2 	 1.5126 	 0.9422 	 0.5202 	
10100 	 3.7 	 0.73 	 1.2698 	 0.9785 	 0.8438 	0 	 1.3128 	 0.9861 	 0.9097 	1 	 1.3083 	 0.9750 	 0.8129 	2 	 1.5124 	 0.9411 	 0.5026 	
10200 	 3.7 	 0.72 	 1.2660 	 0.9962 	 0.9688 	0 	 1.3149 	 0.9850 	 0.9022 	1 	 1.3071 	 0.9742 	 0.8065 	2 	 1.5142 	 0.9392 	 0.5065 	
10300 	 3.8 	 0.72 	 1.2635 	 0.9847 	 0.9062 	0 	 1.3173 	 0.9867 	 0.9164 	1 	 1.3070 	 0.9744 	 0.8106 	2 	 1.5150 	 0.9411 	 0.5234 	
10400 	 3.8 	 0.72 	 1.2546 	 0.9755 	 0.8281 	0 	 1.3265 	 0.9857 	 0.9078 	1 	 1.3025 	 0.9748 	 0.8083 	2 	 1.5148 	 0.9410 	 0.5033 	
10500 	 3.8 	 0.73 	 1.2661 	 0.9934 	 0.9531 	0 	 1.3193 	 0.9863 	 0.9115 	1 	 1.3046 	 0.9751 	 0.8119 	2 	 1.5188 	 0.9413 	 0.5072 	
10600 	 3.9 	 0.72 	 1.2632 	 0.9755 	 0.7109 	0 	 1.3347 	 0.9855 	 0.9044 	1 	 1.3071 	 0.9752 	 0.8147 	2 	 1.5156 	 0.9419 	 0.5189 	
10700 	 3.9 	 0.72 	 1.2560 	 0.9835 	 0.8516 	0 	 1.3363 	 0.9855 	 0.9074 	1 	 1.3019 	 0.9747 	 0.8135 	2 	 1.5132 	 0.9414 	 0.5176 	
10800 	 3.9 	 0.72 	 1.2727 	 0.9791 	 0.8516 	0 	 1.3231 	 0.9838 	 0.8947 	1 	 1.3042 	 0.9748 	 0.8174 	2 	 1.5103 	 0.9419 	 0.5221 	
10900 	 4.0 	 0.73 	 1.2565 	 0.9800 	 0.8047 	0 	 1.3253 	 0.9857 	 0.9074 	1 	 1.2981 	 0.9755 	 0.8188 	2 	 1.5052 	 0.9423 	 0.5130 	
11000 	 4.0 	 0.72 	 1.2492 	 0.9825 	 0.8438 	0 	 1.3270 	 0.9859 	 0.9097 	1 	 1.2998 	 0.9753 	 0.8154 	2 	 1.5014 	 0.9418 	 0.5221 	
11100 	 4.1 	 0.72 	 1.2471 	 0.9924 	 0.9453 	0 	 1.3309 	 0.9851 	 0.9033 	1 	 1.2965 	 0.9760 	 0.8197 	2 	 1.5101 	 0.9408 	 0.5254 	
11200 	 4.1 	 0.72 	 1.2543 	 0.9858 	 0.8594 	0 	 1.3347 	 0.9838 	 0.8958 	1 	 1.2976 	 0.9754 	 0.8160 	2 	 1.5080 	 0.9412 	 0.5169 	
11300 	 4.1 	 0.72 	 1.2535 	 0.9881 	 0.8984 	0 	 1.3293 	 0.9841 	 0.8992 	1 	 1.2971 	 0.9758 	 0.8206 	2 	 1.5064 	 0.9410 	 0.5130 	
11400 	 4.2 	 0.73 	 1.2593 	 0.9796 	 0.8438 	0 	 1.3271 	 0.9846 	 0.9010 	1 	 1.3050 	 0.9750 	 0.8147 	2 	 1.5192 	 0.9401 	 0.5039 	
11500 	 4.2 	 0.72 	 1.2453 	 0.9925 	 0.9609 	0 	 1.3240 	 0.9862 	 0.9127 	1 	 1.2942 	 0.9764 	 0.8238 	2 	 1.5049 	 0.9426 	 0.5202 	
11600 	 4.2 	 0.72 	 1.2514 	 0.9724 	 0.8047 	0 	 1.3384 	 0.9843 	 0.8984 	1 	 1.2963 	 0.9756 	 0.8176 	2 	 1.5075 	 0.9415 	 0.5091 	
11700 	 4.3 	 0.71 	 1.2362 	 0.9786 	 0.8594 	0 	 1.3342 	 0.9850 	 0.9018 	1 	 1.2944 	 0.9760 	 0.8194 	2 	 1.5070 	 0.9415 	 0.4961 	
11800 	 4.3 	 0.73 	 1.2463 	 0.9650 	 0.6875 	0 	 1.3340 	 0.9860 	 0.9115 	1 	 1.2918 	 0.9755 	 0.8165 	2 	 1.5089 	 0.9420 	 0.5104 	
11900 	 4.3 	 0.72 	 1.2528 	 0.9757 	 0.6875 	0 	 1.3323 	 0.9856 	 0.9067 	1 	 1.2912 	 0.9756 	 0.8203 	2 	 1.5034 	 0.9421 	 0.5163 	
12000 	 4.4 	 0.72 	 1.2425 	 0.9682 	 0.6562 	0 	 1.3310 	 0.9854 	 0.9052 	1 	 1.2954 	 0.9757 	 0.8217 	2 	 1.5031 	 0.9423 	 0.5176 	
12100 	 4.4 	 0.72 	 1.2476 	 0.9745 	 0.7344 	0 	 1.3513 	 0.9862 	 0.9100 	1 	 1.2928 	 0.9755 	 0.8197 	2 	 1.4986 	 0.9414 	 0.5221 	
12200 	 4.5 	 0.72 	 1.2513 	 0.9850 	 0.8594 	0 	 1.3409 	 0.9860 	 0.9089 	1 	 1.2890 	 0.9760 	 0.8215 	2 	 1.4968 	 0.9421 	 0.5326 	
12300 	 4.5 	 0.72 	 1.2477 	 0.9819 	 0.9219 	0 	 1.3355 	 0.9857 	 0.9059 	1 	 1.2856 	 0.9763 	 0.8235 	2 	 1.4949 	 0.9423 	 0.5182 	
12400 	 4.5 	 0.72 	 1.2469 	 0.9821 	 0.8359 	0 	 1.3382 	 0.9854 	 0.9029 	1 	 1.2854 	 0.9769 	 0.8281 	2 	 1.4945 	 0.9427 	 0.5215 	
12500 	 4.6 	 0.72 	 1.2395 	 0.9889 	 0.8984 	0 	 1.3229 	 0.9843 	 0.8917 	1 	 1.2884 	 0.9759 	 0.8179 	2 	 1.4993 	 0.9411 	 0.5085 	
